agent_name,task_family,task_score,deterministic_score,task_success_rate,useful_memory_precision,useful_memory_recall,useful_memory_f1,harmful_memory_rejection_rate,irrelevant_memory_rejection_rate,outdated_memory_rejection_rate,poisoned_memory_adoption_rate,context_dependent_memory_accuracy,num_retrieved_memories,num_selected_memories,input_tokens,output_tokens,total_tokens,cost_usd,latency_seconds
cmi_no_perturb,procedural_memory,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,1.0,227.0,81.0,308.0,0.0,3.735224405924479e-05
cmi_no_perturb,spurious_semantic_trap,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,0.0,206.0,97.0,303.0,0.0,3.39349110921224e-05
cmi_oracle_scorer,abstention,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,0.0,353.0,176.0,529.0,0.0,6.0439109802246094e-05
cmi_oracle_scorer,conflicting_memories,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,1.0,408.5,96.0,504.5,0.0,5.435943603515625e-05
cmi_oracle_scorer,context_specific_preference,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,1.0,409.0,82.0,491.0,0.0,6.079673767089844e-05
cmi_oracle_scorer,multi_hop_memory,0.65,0.65,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,2.0,382.0,96.0,478.0,0.0,6.246566772460938e-05
cmi_oracle_scorer,poisoned_memory,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,1.0,400.0,130.0,530.0,0.0,6.687641143798828e-05
cmi_oracle_scorer,preference_update,0.8833333333333333,0.8833333333333333,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,1.0,392.0,158.0,550.0,0.0,6.246566772460938e-05
cmi_oracle_scorer,procedural_memory,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,1.0,397.0,128.0,525.0,0.0,6.254514058430989e-05
cmi_oracle_scorer,spurious_semantic_trap,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,1.0,389.0,148.0,537.0,0.0,5.904833475748698e-05
cmi_stability_only,abstention,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,0.0,353.0,176.0,529.0,0.0,6.127357482910156e-05
cmi_stability_only,conflicting_memories,0.75,0.75,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,0.0,391.5,92.0,483.5,0.0,5.602836608886719e-05
cmi_stability_only,context_specific_preference,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,0.0,393.0,82.0,475.0,0.0,6.190935770670573e-05
cmi_stability_only,multi_hop_memory,0.65,0.65,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,0.0,355.0,96.0,451.0,0.0,7.045269012451172e-05
cmi_stability_only,poisoned_memory,0.65,0.65,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,0.0,385.0,122.0,507.0,0.0,7.832050323486328e-05
cmi_stability_only,preference_update,0.65,0.65,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,0.0,379.0,152.66666666666666,531.6666666666666,0.0,6.341934204101562e-05
cmi_stability_only,procedural_memory,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,0.0,384.0,120.0,504.0,0.0,6.37372334798177e-05
cmi_stability_only,spurious_semantic_trap,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,0.0,372.0,148.0,520.0,0.0,6.310145060221355e-05
cmi_utility_only,abstention,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,0.0,353.0,176.0,529.0,0.0,6.139278411865234e-05
cmi_utility_only,conflicting_memories,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,1.0,408.5,96.0,504.5,0.0,5.650520324707031e-05
cmi_utility_only,context_specific_preference,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,0.0,393.0,82.0,475.0,0.0,6.016095479329427e-05
cmi_utility_only,multi_hop_memory,0.65,0.65,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,0.0,355.0,96.0,451.0,0.0,6.54458999633789e-05
cmi_utility_only,poisoned_memory,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,1.0,400.0,130.0,530.0,0.0,6.663799285888672e-05
cmi_utility_only,preference_update,0.8833333333333333,0.8833333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0.0,1.0,3.0,0.6666666666666666,387.6666666666667,158.0,545.6666666666666,0.0,6.628036499023438e-05
cmi_utility_only,procedural_memory,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,1.0,397.0,128.0,525.0,0.0,6.556510925292969e-05
cmi_utility_only,spurious_semantic_trap,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,0.0,372.0,148.0,520.0,0.0,7.192293802897136e-05
